date,year,month,weekday,is_weekend,season,demand_gwh_daily,demand_low_gwh_daily(5%),demand_high_gwh_daily(7%),demand_gwh,demand_low_gwh(5%),demand_high_gwh(7%),gdp_current_usd_billion,population_total,temp_c_synthetic,rainfall_mm_synthetic,humidity_pct_synthetic,lat,lon,country,aggregation
5/3/2025,2025,5,Saturday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.86,8.04,70.6,-0.023559,37.906193,Kenya,national
5/4/2025,2025,5,Sunday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.58,0.79,62.3,-0.023559,37.906193,Kenya,national
5/5/2025,2025,5,Monday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.74,5.85,63,-0.023559,37.906193,Kenya,national
5/6/2025,2025,5,Tuesday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.09,1.57,70,-0.023559,37.906193,Kenya,national
5/7/2025,2025,5,Wednesday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.68,3.84,69.5,-0.023559,37.906193,Kenya,national
5/8/2025,2025,5,Thursday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.39,9.97,74.1,-0.023559,37.906193,Kenya,national
5/9/2025,2025,5,Friday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.38,4.53,65.5,-0.023559,37.906193,Kenya,national
5/10/2025,2025,5,Saturday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,20.41,0,88.1,-0.023559,37.906193,Kenya,national
5/11/2025,2025,5,Sunday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,24.21,0.1,60.8,-0.023559,37.906193,Kenya,national
5/12/2025,2025,5,Monday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.75,1.01,82.4,-0.023559,37.906193,Kenya,national
5/13/2025,2025,5,Tuesday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.2,8.56,79.8,-0.023559,37.906193,Kenya,national
5/14/2025,2025,5,Wednesday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.78,2.56,88.4,-0.023559,37.906193,Kenya,national
5/15/2025,2025,5,Thursday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.67,0,86.7,-0.023559,37.906193,Kenya,national
5/16/2025,2025,5,Friday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.66,8.91,64.5,-0.023559,37.906193,Kenya,national
5/17/2025,2025,5,Saturday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,18.48,5.88,78.3,-0.023559,37.906193,Kenya,national
5/18/2025,2025,5,Sunday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,24.45,6.2,81.7,-0.023559,37.906193,Kenya,national
5/19/2025,2025,5,Monday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,27.12,2.2,83.2,-0.023559,37.906193,Kenya,national
5/20/2025,2025,5,Tuesday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,26.58,10,79.7,-0.023559,37.906193,Kenya,national
5/21/2025,2025,5,Wednesday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.85,4.57,70.7,-0.023559,37.906193,Kenya,national
5/22/2025,2025,5,Thursday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.14,0,86.1,-0.023559,37.906193,Kenya,national
5/23/2025,2025,5,Friday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24,1.02,74.5,-0.023559,37.906193,Kenya,national
5/24/2025,2025,5,Saturday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,24.77,2.05,71.5,-0.023559,37.906193,Kenya,national
5/25/2025,2025,5,Sunday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.05,4.44,77,-0.023559,37.906193,Kenya,national
5/26/2025,2025,5,Monday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.79,7.68,71.8,-0.023559,37.906193,Kenya,national
5/27/2025,2025,5,Tuesday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.49,2.46,70,-0.023559,37.906193,Kenya,national
5/28/2025,2025,5,Wednesday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.21,2.9,76.5,-0.023559,37.906193,Kenya,national
5/29/2025,2025,5,Thursday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.32,12.72,97.2,-0.023559,37.906193,Kenya,national
5/30/2025,2025,5,Friday,FALSE,long_rains,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.24,5.29,78.2,-0.023559,37.906193,Kenya,national
5/31/2025,2025,5,Saturday,TRUE,long_rains,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.52,3.15,76.2,-0.023559,37.906193,Kenya,national
6/1/2025,2025,6,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.97,2.04,62.2,-0.023559,37.906193,Kenya,national
6/2/2025,2025,6,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.03,0.5,68,-0.023559,37.906193,Kenya,national
6/3/2025,2025,6,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.57,2.64,57,-0.023559,37.906193,Kenya,national
6/4/2025,2025,6,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.06,3.16,69,-0.023559,37.906193,Kenya,national
6/5/2025,2025,6,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.75,1.3,67.4,-0.023559,37.906193,Kenya,national
6/6/2025,2025,6,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,19.28,3.2,66.1,-0.023559,37.906193,Kenya,national
6/7/2025,2025,6,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.21,1.65,68.9,-0.023559,37.906193,Kenya,national
6/8/2025,2025,6,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,24.78,2.35,64.1,-0.023559,37.906193,Kenya,national
6/9/2025,2025,6,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,25.93,1.11,70.3,-0.023559,37.906193,Kenya,national
6/10/2025,2025,6,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.91,1.04,69.4,-0.023559,37.906193,Kenya,national
6/11/2025,2025,6,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.9,0.2,69.5,-0.023559,37.906193,Kenya,national
6/12/2025,2025,6,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.87,2.26,65.5,-0.023559,37.906193,Kenya,national
6/13/2025,2025,6,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.85,1.66,71.8,-0.023559,37.906193,Kenya,national
6/14/2025,2025,6,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,22.66,1.7,64.2,-0.023559,37.906193,Kenya,national
6/15/2025,2025,6,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.4,0.65,74.8,-0.023559,37.906193,Kenya,national
6/16/2025,2025,6,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.45,0.6,64.7,-0.023559,37.906193,Kenya,national
6/17/2025,2025,6,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.14,1.24,74.7,-0.023559,37.906193,Kenya,national
6/18/2025,2025,6,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.32,2.56,67.3,-0.023559,37.906193,Kenya,national
6/19/2025,2025,6,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.68,2.36,65.3,-0.023559,37.906193,Kenya,national
6/20/2025,2025,6,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.73,1.18,58.3,-0.023559,37.906193,Kenya,national
6/21/2025,2025,6,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.03,2.35,70.1,-0.023559,37.906193,Kenya,national
6/22/2025,2025,6,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,17.75,4.11,68.1,-0.023559,37.906193,Kenya,national
6/23/2025,2025,6,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.32,2.13,65.9,-0.023559,37.906193,Kenya,national
6/24/2025,2025,6,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.64,4.43,68.5,-0.023559,37.906193,Kenya,national
6/25/2025,2025,6,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.85,2.52,66.5,-0.023559,37.906193,Kenya,national
6/26/2025,2025,6,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.18,3.6,58.9,-0.023559,37.906193,Kenya,national
6/27/2025,2025,6,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.83,1.37,57.1,-0.023559,37.906193,Kenya,national
6/28/2025,2025,6,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.35,3.41,70.1,-0.023559,37.906193,Kenya,national
6/29/2025,2025,6,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.67,0.58,66.8,-0.023559,37.906193,Kenya,national
6/30/2025,2025,6,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.36,2.29,76.5,-0.023559,37.906193,Kenya,national
7/1/2025,2025,7,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.01,1.6,80,-0.023559,37.906193,Kenya,national
7/2/2025,2025,7,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.3,0,71.5,-0.023559,37.906193,Kenya,national
7/3/2025,2025,7,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.21,0.36,70.1,-0.023559,37.906193,Kenya,national
7/4/2025,2025,7,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,18.97,3.36,69.6,-0.023559,37.906193,Kenya,national
7/5/2025,2025,7,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.77,2.59,66.3,-0.023559,37.906193,Kenya,national
7/6/2025,2025,7,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,20.22,3.55,61,-0.023559,37.906193,Kenya,national
7/7/2025,2025,7,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,26.27,2.23,46.7,-0.023559,37.906193,Kenya,national
7/8/2025,2025,7,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.77,0,71,-0.023559,37.906193,Kenya,national
7/9/2025,2025,7,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.52,2.3,69.8,-0.023559,37.906193,Kenya,national
7/10/2025,2025,7,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.17,1.31,65.8,-0.023559,37.906193,Kenya,national
7/11/2025,2025,7,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,25.72,1.39,66.5,-0.023559,37.906193,Kenya,national
7/12/2025,2025,7,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,20.08,1.46,72.5,-0.023559,37.906193,Kenya,national
7/13/2025,2025,7,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.64,1.08,72.1,-0.023559,37.906193,Kenya,national
7/14/2025,2025,7,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.43,0.85,66.9,-0.023559,37.906193,Kenya,national
7/15/2025,2025,7,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.72,3.49,63.8,-0.023559,37.906193,Kenya,national
7/16/2025,2025,7,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.9,2.53,69.9,-0.023559,37.906193,Kenya,national
7/17/2025,2025,7,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.16,1.21,71.3,-0.023559,37.906193,Kenya,national
7/18/2025,2025,7,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,19.13,1.49,81.4,-0.023559,37.906193,Kenya,national
7/19/2025,2025,7,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.92,3.16,59,-0.023559,37.906193,Kenya,national
7/20/2025,2025,7,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,25.2,2.45,69.1,-0.023559,37.906193,Kenya,national
7/21/2025,2025,7,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.95,2.23,59.2,-0.023559,37.906193,Kenya,national
7/22/2025,2025,7,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.61,0.52,62.3,-0.023559,37.906193,Kenya,national
7/23/2025,2025,7,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.19,1.47,82.4,-0.023559,37.906193,Kenya,national
7/24/2025,2025,7,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,16.73,0.63,62.6,-0.023559,37.906193,Kenya,national
7/25/2025,2025,7,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.76,0,64.6,-0.023559,37.906193,Kenya,national
7/26/2025,2025,7,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,24.32,3.07,61.4,-0.023559,37.906193,Kenya,national
7/27/2025,2025,7,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.03,1.6,71.7,-0.023559,37.906193,Kenya,national
7/28/2025,2025,7,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,18.27,1.5,62.5,-0.023559,37.906193,Kenya,national
7/29/2025,2025,7,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.5,0.84,53.6,-0.023559,37.906193,Kenya,national
7/30/2025,2025,7,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.12,2.9,66.6,-0.023559,37.906193,Kenya,national
7/31/2025,2025,7,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.97,4.5,71.5,-0.023559,37.906193,Kenya,national
8/1/2025,2025,8,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.79,2.69,65.3,-0.023559,37.906193,Kenya,national
8/2/2025,2025,8,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.43,3.11,66.7,-0.023559,37.906193,Kenya,national
8/3/2025,2025,8,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,22.77,0.5,60.5,-0.023559,37.906193,Kenya,national
8/4/2025,2025,8,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,18.37,2.2,58.8,-0.023559,37.906193,Kenya,national
8/5/2025,2025,8,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.19,2.25,65.5,-0.023559,37.906193,Kenya,national
8/6/2025,2025,8,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.34,3.78,57.3,-0.023559,37.906193,Kenya,national
8/7/2025,2025,8,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.14,2,62.3,-0.023559,37.906193,Kenya,national
8/8/2025,2025,8,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.09,0.86,58.3,-0.023559,37.906193,Kenya,national
8/9/2025,2025,8,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.39,1.91,63.8,-0.023559,37.906193,Kenya,national
8/10/2025,2025,8,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.67,1.47,71.2,-0.023559,37.906193,Kenya,national
8/11/2025,2025,8,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.22,3.72,65.2,-0.023559,37.906193,Kenya,national
8/12/2025,2025,8,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,17.83,2.79,73.6,-0.023559,37.906193,Kenya,national
8/13/2025,2025,8,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.7,2.4,68,-0.023559,37.906193,Kenya,national
8/14/2025,2025,8,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.27,2.2,64.5,-0.023559,37.906193,Kenya,national
8/15/2025,2025,8,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,19.79,3,58.9,-0.023559,37.906193,Kenya,national
8/16/2025,2025,8,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.39,1.4,66.1,-0.023559,37.906193,Kenya,national
8/17/2025,2025,8,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,22.16,0.89,57,-0.023559,37.906193,Kenya,national
8/18/2025,2025,8,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.87,0,70.8,-0.023559,37.906193,Kenya,national
8/19/2025,2025,8,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.43,3.41,55.7,-0.023559,37.906193,Kenya,national
8/20/2025,2025,8,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,18.44,2.59,55.3,-0.023559,37.906193,Kenya,national
8/21/2025,2025,8,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.52,2.76,59.2,-0.023559,37.906193,Kenya,national
8/22/2025,2025,8,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.19,2.04,53.3,-0.023559,37.906193,Kenya,national
8/23/2025,2025,8,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.75,3.98,66.1,-0.023559,37.906193,Kenya,national
8/24/2025,2025,8,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.12,0.81,59.8,-0.023559,37.906193,Kenya,national
8/25/2025,2025,8,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.41,3.43,62,-0.023559,37.906193,Kenya,national
8/26/2025,2025,8,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.69,0.97,69.8,-0.023559,37.906193,Kenya,national
8/27/2025,2025,8,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.95,1.44,49.4,-0.023559,37.906193,Kenya,national
8/28/2025,2025,8,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,17.94,0.52,63.5,-0.023559,37.906193,Kenya,national
8/29/2025,2025,8,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.53,2.09,67.9,-0.023559,37.906193,Kenya,national
8/30/2025,2025,8,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,18.98,1.63,72.6,-0.023559,37.906193,Kenya,national
8/31/2025,2025,8,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.3,2.5,66.3,-0.023559,37.906193,Kenya,national
9/1/2025,2025,9,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,21.35,1.28,60.5,-0.023559,37.906193,Kenya,national
9/2/2025,2025,9,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.49,0.31,72,-0.023559,37.906193,Kenya,national
9/3/2025,2025,9,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,18.74,2.66,72,-0.023559,37.906193,Kenya,national
9/4/2025,2025,9,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.38,3.52,81.2,-0.023559,37.906193,Kenya,national
9/5/2025,2025,9,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,23.28,2.86,80.8,-0.023559,37.906193,Kenya,national
9/6/2025,2025,9,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,23.51,1.91,63.8,-0.023559,37.906193,Kenya,national
9/7/2025,2025,9,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,24.51,2.46,75.2,-0.023559,37.906193,Kenya,national
9/8/2025,2025,9,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.38,0,66.8,-0.023559,37.906193,Kenya,national
9/9/2025,2025,9,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,15.7,1.57,58,-0.023559,37.906193,Kenya,national
9/10/2025,2025,9,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.64,3.37,70.4,-0.023559,37.906193,Kenya,national
9/11/2025,2025,9,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.6,2.53,74.7,-0.023559,37.906193,Kenya,national
9/12/2025,2025,9,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,24.3,0.95,48.4,-0.023559,37.906193,Kenya,national
9/13/2025,2025,9,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,20.91,3,74.9,-0.023559,37.906193,Kenya,national
9/14/2025,2025,9,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,21.8,1.81,59.3,-0.023559,37.906193,Kenya,national
9/15/2025,2025,9,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.55,2.85,76.9,-0.023559,37.906193,Kenya,national
9/16/2025,2025,9,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,18.37,0.28,67,-0.023559,37.906193,Kenya,national
9/17/2025,2025,9,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.65,1.34,66.4,-0.023559,37.906193,Kenya,national
9/18/2025,2025,9,Thursday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,20.71,2.36,75.4,-0.023559,37.906193,Kenya,national
9/19/2025,2025,9,Friday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,25.15,2.34,62.9,-0.023559,37.906193,Kenya,national
9/20/2025,2025,9,Saturday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,20.69,2.64,80.3,-0.023559,37.906193,Kenya,national
9/21/2025,2025,9,Sunday,TRUE,cool_dry,31.052,30.642,31.821,11684.6,11530.3,11973.8,131.47,57561603,25.13,1.96,58.4,-0.023559,37.906193,Kenya,national
9/22/2025,2025,9,Monday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,22.02,1.73,61,-0.023559,37.906193,Kenya,national
9/23/2025,2025,9,Tuesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,18.64,2.54,57.5,-0.023559,37.906193,Kenya,national
9/24/2025,2025,9,Wednesday,FALSE,cool_dry,32.013,31.59,32.805,11684.6,11530.3,11973.8,131.47,57561603,26.43,3.01,69.2,-0.023559,37.906193,Kenya,national
